X,Y,yaw,K,s
540.0,530.0,-2.356194490192345,0.0,0.0
532.9289321881346,522.9289321881346,-2.356194490192345,0.0,10.0
525.857864376269,515.857864376269,-2.356194490192345,0.0,20.0
518.7867965644036,508.7867965644036,-2.356194490192345,0.0,30.0
511.7157287525381,501.7157287525381,-2.356194490192345,0.0,40.0
504.6446609406726,494.6446609406726,-2.356194490192345,0.0,50.0
497.57359312880715,487.57359312880715,-2.356194490192345,0.0,60.0
490.50252531694167,480.50252531694167,-2.356194490192345,0.0,70.0
490.0,480.0,-2.3318090810196264,-3.3845122565003817e-19,80.0
481.8076807948096,473.3224351176485,-2.8091092381868763,-0.1452931437901545,90.0
473.61536158961917,476.3692656686876,2.4017744699456087,-0.030590270741593244,100.0
470.0,480.0,2.356194490192345,-0.0,110.0
462.9289321881345,487.0710678118655,2.356194490192345,-0.0,120.0
455.85786437626905,494.14213562373095,2.356194490192345,-0.0,130.0
448.7867965644036,501.2132034355964,2.356194490192345,-0.0,140.0
441.7157287525381,508.2842712474619,2.356194490192345,-0.0,150.0
434.6446609406726,515.3553390593273,2.356194490192345,-0.0,160.0
427.57359312880715,522.4264068711929,2.356194490192345,-0.0,170.0
420.50252531694167,529.4974746830583,2.356194490192345,-0.0,180.0
420.0,530.0,2.3805798993650633,-3.3845122565003817e-19,190.0
413.3224351176485,538.1923192051904,1.9032797421978136,-0.1452931437901545,200.0
416.3692656686876,546.3846384103808,0.8309781431507122,-0.030590270741593244,210.0
420.0,550.0,0.7853981633974483,0.0,220.0
427.0710678118655,557.0710678118654,0.7853981633974483,0.0,230.0
434.14213562373095,564.142135623731,0.7853981633974483,0.0,240.0
441.2132034355964,571.2132034355964,0.7853981633974483,0.0,250.0
448.2842712474619,578.2842712474619,0.7853981633974483,0.0,260.0
455.3553390593274,585.3553390593273,0.7853981633974483,0.0,270.0
462.42640687119285,592.4264068711929,0.7853981633974483,0.0,280.0
469.49747468305833,599.4974746830583,0.7853981633974483,0.0,290.0
470.0,600.0,0.8097835725701669,-3.3845122565003817e-19,300.0
478.1923192051904,606.6775648823516,0.33248341540291704,-0.1452931437901545,310.0
486.38463841038083,603.6307343313124,-0.7398181836441845,-0.030590270741593244,320.0
490.0,600.0,-0.7853981633974483,0.0,330.0
497.0710678118655,592.9289321881346,-0.7853981633974483,0.0,340.0
504.14213562373095,585.857864376269,-0.7853981633974483,0.0,350.0
511.2132034355964,578.7867965644036,-0.7853981633974483,0.0,360.0
518.2842712474619,571.7157287525381,-0.7853981633974483,0.0,370.0
525.3553390593273,564.6446609406727,-0.7853981633974483,0.0,380.0
532.4264068711929,557.5735931288071,-0.7853981633974483,0.0,390.0
539.4974746830583,550.5025253169417,-0.7853981633974483,0.0,400.0
