X,Y,yaw,K,s,type
585.0,509.0,-2.6607053733944572,0.0,0.0,0
580.5670757691727,506.6871699665249,-2.6607053733944572,0.0,5.0,0
576.1341515383455,504.3743399330498,-2.6607053733944572,0.0,10.0,0
571.7012273075181,502.06150989957473,-2.6607053733944572,0.0,15.0,0
567.2683030766909,499.7486798660996,-2.6607053733944572,0.0,20.0,0
562.8353788458636,497.4358498326245,-2.6607053733944572,0.0,25.0,0
558.4024546150364,495.1230197991494,-2.6607053733944572,0.0,30.0,0
553.9695303842091,492.8101897656743,-2.6607053733944572,0.0,35.0,0
549.5366061533819,490.4973597321992,-2.6607053733944572,0.0,40.0,0
545.1036819225545,488.1845296987241,-2.6607053733944572,0.0,45.0,0
540.6707576917272,485.871699665249,-2.6607053733944572,0.0,50.0,0
536.2378334609,483.5588696317739,-2.6607053733944572,0.0,55.0,0
531.8049092300727,481.2460395982988,-2.6607053733944572,0.0,60.0,0
527.3719849992455,478.9332095648237,-2.6607053733944572,0.0,65.0,0
522.9390607684181,476.6203795313486,-2.6607053733944572,0.0,70.0,0
518.5061365375909,474.30754949787354,-2.6607053733944572,0.0,75.0,0
514.0732123067636,471.99471946439843,-2.6607053733944572,0.0,80.0,0
509.6402880759363,469.6818894309233,-2.6607053733944572,0.0,85.0,0
505.20736384510906,467.3690593974482,-2.6607053733944572,0.0,90.0,0
500.7744396142818,465.0562293639731,-2.6607053733944572,0.0,95.0,0
496.3415153834545,462.743399330498,-2.6607053733944572,0.0,100.0,0
491.90859115262725,460.4305692970229,-2.6607053733944572,0.0,105.0,0
487.4756669218,458.11773926354783,-2.6607053733944572,0.0,110.0,0
483.0427426909727,455.8049092300727,-2.6607053733944572,0.0,115.0,0
478.60981846014545,453.4920791965976,-2.6607053733944572,0.0,120.0,0
474.1768942293181,451.1792491631225,-2.6607053733944572,0.0,125.0,0
469.7439699984909,448.8664191296474,-2.6607053733944572,0.0,130.0,0
465.3110457676636,446.55358909617235,-2.6607053733944572,0.0,135.0,0
460.8781215368363,444.24075906269724,-2.6607053733944572,0.0,140.0,0
456.44519730600905,441.9279290292221,-2.6607053733944572,0.0,145.0,0
452.0122730751818,439.615098995747,-2.6607053733944572,0.0,150.0,0
447.5793488443545,437.3022689622719,-2.6607053733944572,0.0,155.0,0
443.14642461352724,434.98943892879686,-2.6607053733944572,0.0,160.0,0
438.7135003827,432.6766088953217,-2.6607053733944572,0.0,165.0,0
434.28057615187265,430.36377886184664,-2.6607053733944572,0.0,170.0,0
429.84765192104544,428.05094882837153,-2.6607053733944572,0.0,175.0,0
425.4147276902181,425.7381187948964,-2.6607053733944572,0.0,180.0,0
420.9818034593909,423.4252887614213,-2.6607053733944572,0.0,185.0,0
416.5488792285636,421.1124587279462,-2.6607053733944572,0.0,190.0,0
412.11595499773637,418.79962869447115,-2.6607053733944572,0.0,195.0,0
407.68303076690904,416.48679866099604,-2.6607053733944572,0.0,200.0,0
403.2501065360818,414.17396862752094,-2.6607053733944572,0.0,205.0,0
401.0,413.0,-3.1007249884049717,3.8817025841774053e-17,210.0,0
396.0179029892228,412.82652430195577,-3.1188952754547397,-0.007273452525082642,215.0,0
391.01715703133857,412.83375245604094,3.110142565084624,-0.014294727984212266,220.0,0
385.9819399206872,413.20280689266986,3.0206567325106173,-0.021701467054773497,225.0,0
381.0063190253649,414.13108227308595,2.8844000632592164,-0.032656435832495355,230.0,0
376.32711215654655,415.83711146192445,2.6881053778872745,-0.046323984869836125,235.0,0
372.132071834199,418.46116079278784,2.491963547910143,-0.030339038143008795,240.0,0
368.3161734958695,421.7454411959388,2.384690163727944,-0.012716904765318003,245.0,0
364.6847181269754,425.3111909210487,2.355394467860814,-0.0025272472390424,250.0,0
361.11875017313554,428.9284222293946,2.3428046492893224,-0.002429187169933437,255.0,0
357.6073071115913,432.5792398334126,2.330756148283697,-0.0023272632913141004,260.0,0
354.1476926463257,436.26198286608513,2.3192615667315075,-0.002221836817380933,265.0,0
350.7372104813217,439.9749904603948,2.3083322430748847,-0.00211325537932912,270.0,0
347.37316432056235,443.7166017493239,2.2979783187996285,-0.0020018502698869144,275.0,0
344.0528578680306,447.48515586585506,2.2882088105082095,-0.0018879342931849114,280.0,0
340.77359482770936,451.27899194297083,2.2790316858395996,-0.0017718001965358848,285.0,0
337.53267890358177,455.0964491136536,2.2704539416116107,-0.0016537196498429489,290.0,0
334.32741379963073,458.93586651088594,2.2624816826925858,-0.0015339427305738004,295.0,0
331.15510321983925,462.79558326765033,2.2551202002516395,-0.0014126978672827763,300.0,0
328.0130508681903,466.6739385169292,2.2483740481838193,-0.001290192192187882,305.0,0
324.89856044866684,470.5692713917051,2.2422471166532483,-0.0011666122529233203,310.0,0
321.80893566525197,474.47992102496056,2.236742701839246,-0.0010421250348768604,315.0,0
318.7414802219285,478.40422654967796,2.2318635711043453,-0.0009168792480790346,320.0,0
315.69349782267966,482.34052709883997,2.22761202292683,-0.0007910068360554804,325.0,0
312.6622921714883,486.287161805429,2.2239899410524426,-0.0006646246680389024,330.0,0
309.64516697233734,490.24246980242754,2.2209988424197773,-0.0005378363801606144,335.0,0
306.6394259292099,494.2047902228181,2.2186399185014722,-0.00041073433544632393,340.0,0
303.6423727460888,498.1724621995831,2.21691406977944,-0.0002834016764146397,345.0,0
300.65131112695724,502.14382486570514,2.2158219331378826,-0.00015591444764933836,350.0,0
297.66354477579813,506.11721735416666,2.2153639020143143,-2.834376875506941e-05,355.0,0
